customer_id,signup_date,acquisition_channel,region,email_opt_in,acquisition_cost,last_order_date,frequency,monetary,gross_margin,avg_order_value,return_rate,future_orders,future_revenue,recency_days,tenure_days,margin_rate,churned_6m,r_score,f_score,m_score,rfm_segment,churn_probability,sample,annual_margin_run_rate,projected_12m_margin,margin_at_risk,clv_to_cac,recommended_action
C004024,2024-01-30,affiliate,north,1,27.06,2025-04-20,2,47.95,19.41,23.975,0.0,0.0,0.0,71,517,0.40479666319082375,1,3,2,1,potential loyalist,0.5728681281473905,train,13.71277079303675,5.857161457115579,7.855609335921171,0.21645090381062745,low-cost reactivation test
C004025,2024-05-14,referral,north,0,12.56,2025-05-16,6,406.72,178.86,67.78666666666668,0.0,0.0,0.0,45,412,0.4397619984264359,1,4,4,4,champions,0.2974607546341271,train,158.56459951456313,111.39785408470304,47.166745429860086,8.869255898463617,loyalty / referral nurture
C004026,2024-04-20,organic,east,1,2.0,2025-06-19,19,1425.47,601.49,75.02473684210527,0.10526315789473684,5.0,376.63000000000005,11,436,0.4219590731478039,0,5,5,5,champions,0.047010451125199235,train,503.8858314220183,480.1979311712732,23.687900250745173,240.0989655856366,loyalty / referral nurture
C004027,2024-01-15,affiliate,north,1,34.3,2024-09-17,3,70.92,28.11,23.64,0.3333333333333333,0.0,0.0,286,532,0.39636209813874784,1,1,2,2,hibernating,0.6729745105662491,train,19.29920582706767,6.3113322312795015,12.987873595788168,0.18400385513934409,low-cost reactivation test
C004028,2023-05-31,organic,north,0,10.35,2025-06-11,13,772.84,337.06,59.44923076923077,0.15384615384615385,5.0,389.62,19,761,0.4361316702034056,0,5,5,5,champions,0.16091320241164744,train,224.70666666666668,188.54839733008674,36.15826933657993,18.21723645701321,loyalty / referral nurture
C004029,2024-05-28,affiliate,west,1,31.92,2025-06-02,5,216.49,88.74,43.298,0.0,0.0,0.0,28,398,0.409903459744099,1,4,3,3,potential loyalist,0.3795325360409435,train,81.43790201005024,50.529568530322024,30.908333479728217,1.5830065329048253,business-as-usual measurement
C004030,2024-03-27,paid_search,east,1,45.39,2025-03-24,4,98.84,42.870000000000005,24.71,0.0,1.0,8.0,98,460,0.43373128288142454,0,2,3,2,at risk,0.5120565862328019,train,34.03971195652174,16.609453255717327,17.430258700804416,0.36592758880187987,business-as-usual measurement
C004031,2023-12-21,referral,south,0,17.24,2025-05-31,5,206.08999999999997,82.78,41.217999999999996,0.2,8.0,327.26,30,557,0.4016691736619924,0,4,3,3,potential loyalist,0.40939033507353906,train,55.18666666666667,32.593778708408294,22.592887958258377,1.890590412320667,business-as-usual measurement
C004032,2024-11-27,paid_search,east,1,35.58,2025-01-27,2,47.519999999999996,22.38,23.759999999999998,0.0,0.0,0.0,154,215,0.47095959595959597,1,2,2,1,hibernating,0.5749249107911444,train,38.01997674418604,16.161345006253498,21.85863173793254,0.4542255482364671,low-cost reactivation test
C004033,2024-05-01,organic,east,1,12.18,2025-05-25,7,502.21000000000004,220.4,71.74428571428572,0.0,0.0,0.0,36,425,0.43886023774914873,1,4,4,4,champions,0.2554324759717536,test,189.41435294117647,141.03177578482413,48.38257715635232,11.578963529131702,priority retention test
C004034,2023-08-10,referral,south,1,13.74,2025-01-24,1,20.56,7.1,20.56,0.0,0.0,0.0,157,690,0.3453307392996109,1,2,1,1,hibernating,0.6891815937644893,train,4.7333333333333325,1.4712071228480839,3.2621262104852486,0.10707475421019533,low-cost reactivation test
C004035,2024-02-18,referral,west,1,14.15,2024-08-12,4,144.84,69.55,36.21,0.0,0.0,0.0,322,498,0.48018503175918253,1,1,3,3,at risk,0.6236968114157563,train,51.01031626506024,19.195344661232877,31.814971603827363,1.3565614601578004,low-cost reactivation test
C004036,2023-03-29,paid_search,south,1,43.06,2025-05-16,9,456.1,205.97,50.67777777777778,0.1111111111111111,6.0,268.63,45,824,0.45158956369217274,0,4,4,4,champions,0.29980984178515085,train,137.31333333333333,96.14544459167497,41.167888741658345,2.2328250021290055,business-as-usual measurement
C004037,2023-10-30,paid_search,south,0,45.23,2025-05-07,4,58.730000000000004,24.87,14.682500000000001,0.25,1.0,87.43,54,609,0.4234633066575855,0,3,3,2,potential loyalist,0.5331492338547471,train,16.58,7.740385702688292,8.839614297311707,0.17113388686023198,business-as-usual measurement
C004038,2024-05-31,paid_search,south,1,46.29,2025-06-10,5,156.79,65.96,31.357999999999997,0.0,3.0,108.63,20,395,0.4206900950315709,0,5,3,3,potential loyalist,0.40395978034647956,test,60.99212658227848,36.35376052523659,24.638366057041893,0.7853480346778265,business-as-usual measurement
C004039,2023-05-22,organic,north,1,4.83,2025-02-24,7,243.79,106.55,34.82714285714285,0.42857142857142855,4.0,162.49,126,770,0.43705648303868083,0,2,4,3,loyal,0.4473352489935779,test,71.03333333333333,39.25761947982285,31.77571385351048,8.127871527913634,business-as-usual measurement
C004040,2024-12-07,organic,east,1,8.02,2025-03-19,2,47.72,19.52,23.86,0.0,3.0,164.09,103,205,0.4090528080469405,0,2,2,1,hibernating,0.5444317051372254,train,34.778926829268286,15.844176392766958,18.93475043650133,1.9755830913674512,low-cost reactivation test
C004041,2023-01-23,paid_search,west,0,43.04,2025-04-18,3,153.78,68.44,51.26,0.0,4.0,117.28,73,889,0.4450513720899987,0,3,2,3,potential loyalist,0.5308343213271906,train,45.626666666666665,21.40646603224472,24.220200634421946,0.4973621290019684,business-as-usual measurement
C004042,2024-05-15,organic,south,0,2.0,2025-05-10,10,784.53,316.43,78.453,0.0,2.0,210.27,51,411,0.4033370298140288,0,3,5,5,loyal,0.17156949966818846,test,281.20695255474453,232.960416401711,48.24653615303353,116.4802082008555,loyalty / referral nurture
C004043,2024-09-26,paid_search,east,1,41.84,2024-10-16,1,24.59,11.59,24.59,0.0,0.0,0.0,257,277,0.47132980886539244,1,1,1,1,hibernating,0.6743811188636618,train,15.282481949458484,4.976264673368956,10.306217276089528,0.11893558014744157,low-cost reactivation test
C004044,2023-04-18,organic,south,1,6.09,2024-05-15,2,183.49,76.39,91.745,0.0,1.0,18.39,411,804,0.4163169655022072,0,1,2,3,hibernating,0.6679790875571469,train,50.92666666666667,16.908718334339703,34.01794833232697,2.776472632896503,low-cost reactivation test
C004045,2024-02-19,affiliate,east,0,34.56,2024-10-03,3,117.50999999999999,54.25,39.169999999999995,0.0,3.0,178.01,270,497,0.46166283720534423,0,1,2,2,hibernating,0.6203540289995216,test,39.86883802816901,15.13604372586502,24.732794302303986,0.4379642281789647,business-as-usual measurement
C004046,2023-12-10,paid_social,east,1,41.88,2025-06-21,7,286.09000000000003,125.46000000000001,40.870000000000005,0.0,0.0,0.0,9,568,0.43853332867279526,1,5,4,4,champions,0.332834866680319,train,83.64,55.801691750858126,27.83830824914188,1.3324186186928872,business-as-usual measurement
C004047,2024-03-24,paid_search,east,1,33.12,2024-10-25,1,49.12,18.57,49.12,0.0,0.0,0.0,248,463,0.3780537459283388,1,1,1,1,hibernating,0.6520640954908911,train,14.64944384449244,5.097067494588876,9.552376349903565,0.1538969654163308,low-cost reactivation test
C004048,2023-01-03,organic,south,0,4.75,2025-04-19,7,456.15999999999997,178.12,65.16571428571429,0.0,0.0,0.0,72,909,0.3904770256050509,1,3,4,4,loyal,0.3560891462905688,train,118.74666666666668,76.4622675084826,42.28439915818409,16.09731947547002,business-as-usual measurement
C004049,2024-11-21,referral,south,1,5.19,2025-05-12,2,64.88,23.75,32.44,0.5,0.0,0.0,49,221,0.36606041923551175,1,3,2,2,potential loyalist,0.49584821982360494,train,39.25197963800905,19.78895540994987,19.463024228059176,3.8129008497013235,business-as-usual measurement
C004050,2024-05-07,referral,west,0,11.76,2024-06-12,1,56.77,23.57,56.77,0.0,0.0,0.0,383,419,0.41518407609652985,1,1,1,1,hibernating,0.7029439274143775,train,20.54640214797136,6.103433527841171,14.44296862013019,0.518999449646358,business-as-usual measurement
C004051,2023-01-25,paid_social,east,1,36.24,2025-05-27,18,970.05,437.26,53.891666666666666,0.05555555555555555,4.0,145.25,34,887,0.4507602700891707,0,4,5,5,champions,0.10107202297550467,train,291.5066666666667,262.0434981558206,29.46316851084612,7.23078085418931,loyalty / referral nurture
C004052,2025-02-11,affiliate,east,1,32.05,2025-06-16,3,61.5,27.77,20.5,0.0,2.0,118.8,14,139,0.45154471544715447,0,5,2,2,new/promising,0.4510103444863752,train,56.34995833333333,30.935544213623775,25.41441411970956,0.9652275885686046,business-as-usual measurement
C004053,2023-10-30,organic,west,1,4.41,2024-08-15,3,120.98,51.839999999999996,40.32666666666667,0.0,0.0,0.0,319,609,0.42850057860803437,1,1,2,2,hibernating,0.6631793793382557,test,34.56,11.640520650069885,22.919479349930118,2.639573843553262,low-cost reactivation test
C004054,2024-02-05,organic,north,1,9.26,2025-06-29,12,657.78,276.15,54.815,0.08333333333333333,5.0,233.55,1,511,0.41982121682021345,0,5,5,5,champions,0.16276596734058038,train,197.38510273972602,165.25752555367467,32.12757718605135,17.846385048992946,loyalty / referral nurture
C004055,2024-09-28,referral,east,1,5.14,2025-02-04,2,56.44,19.63,28.22,0.0,2.0,48.56,146,275,0.34780297661233167,0,2,2,1,hibernating,0.5761232211748687,test,26.07220909090909,11.05140400630985,15.02080508459924,2.1500786004493873,low-cost reactivation test
C004056,2023-12-01,paid_social,east,1,32.92,2024-09-27,2,62.1,26.23,31.05,0.0,0.0,0.0,276,577,0.4223832528180354,1,1,2,2,hibernating,0.6858901779957335,train,17.486666666666665,5.492733754114607,11.993932912552058,0.1668509645842833,low-cost reactivation test
C004057,2024-01-17,referral,west,1,19.59,2024-10-18,1,23.18,9.02,23.18,0.0,0.0,0.0,255,530,0.3891285591026747,1,1,1,1,hibernating,0.7132586735835242,train,6.216141509433962,1.782424661607608,4.433716847826354,0.09098645541641695,low-cost reactivation test
C004058,2024-03-14,paid_search,west,1,41.17,2025-04-28,8,425.26,178.54000000000002,53.1575,0.125,1.0,45.15,63,473,0.4198372760193764,0,3,4,4,loyal,0.2898334371610609,train,137.86836152219874,97.90950042645612,39.95886109574262,2.378175866564394,business-as-usual measurement
C004059,2024-01-03,organic,east,0,5.43,2025-06-27,17,1193.69,496.46000000000004,70.21705882352941,0.058823529411764705,5.0,338.68,3,544,0.4159036265697124,0,5,5,5,champions,0.07055917748929132,train,333.3309099264706,309.8113550903018,23.519554836168815,57.05549817500954,loyalty / referral nurture
C004060,2024-10-08,organic,east,0,10.99,2025-03-06,2,83.15,38.64,41.575,0.0,0.0,0.0,116,265,0.46470234515935055,1,2,2,2,hibernating,0.5172993810798849,test,53.25758490566038,25.707469196152843,27.550115709507537,2.3391691716244623,business-as-usual measurement
C004061,2023-12-18,organic,north,0,13.76,2025-02-25,4,257.1,112.07000000000001,64.275,0.0,0.0,0.0,125,560,0.43590042784908595,1,2,3,3,at risk,0.443691987825274,train,74.71333333333334,41.563625949614355,33.149707383718976,3.0206123509894156,business-as-usual measurement
C004062,2023-07-29,organic,east,0,8.9,2024-01-31,1,0.0,0.0,0.0,1.0,0.0,0.0,516,702,0.0,1,1,1,1,hibernating,0.8799314463138362,train,0.0,0.0,0.0,0.0,business-as-usual measurement
C004063,2025-01-24,organic,north,1,19.06,2025-01-24,1,26.42,11.35,26.42,0.0,1.0,10.31,157,157,0.42959878879636637,0,2,1,1,hibernating,0.5967421063496118,train,23.031041666666667,9.287449351074327,13.74359231559234,0.487274362595715,low-cost reactivation test
C004064,2024-08-20,referral,south,1,8.8,2024-12-26,4,142.13,61.67,35.5325,0.0,2.0,142.39,186,314,0.43389854358685714,0,1,3,3,at risk,0.5163814199089808,train,71.73556528662421,34.69265222594381,37.0429130606804,3.942346843857251,business-as-usual measurement
C004065,2024-10-20,paid_search,east,1,45.11,2025-06-14,5,312.69,151.19,62.538,0.2,0.0,0.0,16,253,0.48351402347372796,1,5,3,4,potential loyalist,0.30325280921779924,test,218.26935770750987,152.0785618165428,66.19079589096707,3.3712826826987983,priority retention test
C004066,2024-09-27,affiliate,north,0,34.59,2025-04-21,5,198.91,83.77,39.782,0.0,1.0,63.01,70,276,0.4211452415665376,0,3,3,3,potential loyalist,0.3949921640689394,train,110.85866847826087,67.0703631102315,43.78830536802938,1.9390102084484386,business-as-usual measurement
C004067,2023-04-01,organic,east,1,13.29,2025-06-19,16,1030.55,463.93,64.409375,0.0625,7.0,505.47,11,821,0.4501770899034496,0,5,5,5,champions,0.10382244037799748,train,309.28666666666663,277.17577015695707,32.110896509709576,20.855964646874124,loyalty / referral nurture
C004068,2023-06-11,paid_search,west,1,37.96,2025-05-29,15,783.12,346.22,52.208,0.0,2.0,99.22,32,750,0.44210338134640925,0,4,5,5,champions,0.14042120332983793,test,230.8133333333333,198.40224732209563,32.41108601123766,5.226613470023594,loyalty / referral nurture
C004069,2024-12-16,referral,north,1,8.9,2025-02-16,1,10.7,4.66,10.7,0.0,1.0,53.99,134,196,0.43551401869158884,0,2,1,1,hibernating,0.6208900539638821,test,8.684005102040816,3.292192705612066,5.391812396428749,0.3699092927654007,low-cost reactivation test
C004070,2025-01-07,organic,north,1,2.0,2025-05-30,5,274.71,114.96,54.94199999999999,0.0,7.0,676.96,31,174,0.4184776673583051,0,4,3,3,potential loyalist,0.3203339883677749,test,233.273,158.54772953148404,74.72527046851594,79.27386476574202,priority retention test
C004071,2024-04-25,organic,east,1,10.2,2025-05-27,4,281.54999999999995,125.84,70.38749999999999,0.0,1.0,13.42,34,431,0.4469543597939976,0,4,3,4,potential loyalist,0.35388224084600817,train,106.64283062645013,68.90382675420065,37.739003872249484,6.75527713276477,business-as-usual measurement
C004072,2024-08-31,paid_social,west,1,31.55,2025-05-10,4,262.06,128.58,65.515,0.0,2.0,134.61,51,303,0.49065099595512485,0,3,3,3,potential loyalist,0.35489013992311264,train,154.9961881188119,99.98956922977766,55.006618889034236,3.169241496981859,priority retention test
C004073,2023-02-12,organic,north,1,10.21,2025-05-11,13,807.46,348.81,62.112307692307695,0.0,6.0,644.23,50,869,0.4319842468976791,0,3,5,5,loyal,0.17630553484638156,test,232.53999999999996,191.5419109268224,40.99808907317756,18.760226339551654,loyalty / referral nurture
C004074,2023-04-27,paid_search,south,0,34.75,2024-09-05,4,251.27999999999997,94.12,62.81999999999999,0.0,0.0,0.0,298,795,0.374562241324419,1,1,3,3,at risk,0.5970789352179109,train,62.74666666666666,25.28195374486015,37.464712921806516,0.7275382372621626,business-as-usual measurement
C004075,2024-12-31,referral,south,0,18.34,2025-03-29,2,80.43,34.19,40.215,0.0,0.0,0.0,93,181,0.4250901404948402,1,2,2,2,hibernating,0.49598121969649556,test,68.99390883977901,34.77422578179659,34.21968305798242,1.896086465746815,business-as-usual measurement
C004076,2025-02-13,affiliate,south,1,19.75,2025-04-18,2,69.18,29.79,34.59,0.0,1.0,14.83,73,137,0.43061578490893315,0,3,2,2,potential loyalist,0.4891873593899138,train,60.448875,30.87804946065902,29.570825539340976,1.5634455423118492,business-as-usual measurement
C004077,2024-02-10,paid_search,north,1,38.85,2025-06-26,20,914.45,384.2,45.722500000000004,0.1,2.0,145.99,4,506,0.42014325550877574,0,5,5,5,champions,0.06643351853668053,test,277.33013833992095,258.90612145373564,18.424016886185314,6.664250230469386,loyalty / referral nurture
C004078,2023-04-17,paid_social,north,1,35.22,2025-01-26,4,91.11,43.02,22.7775,0.0,1.0,26.94,155,805,0.47217648995719463,0,2,3,2,at risk,0.6018383895410668,test,28.68,11.419274987962202,17.260725012037796,0.32422700136178884,low-cost reactivation test
C004079,2024-10-18,paid_search,east,1,39.83,2025-03-27,3,71.23,30.2,23.743333333333336,0.3333333333333333,1.0,0.0,95,255,0.42397866067668116,0,2,2,2,hibernating,0.5145634857534463,train,43.25705882352942,20.99855585185225,22.25850297167717,0.5272045154871265,business-as-usual measurement
C004080,2025-02-20,organic,north,1,2.0,2025-03-29,1,12.21,5.08,12.21,0.0,1.0,59.63,93,130,0.41605241605241605,0,2,1,1,hibernating,0.5840621289641476,train,10.308166666666668,4.287556897616073,6.020609769050595,2.1437784488080367,low-cost reactivation test
C004081,2023-04-10,paid_search,north,1,41.7,2025-05-30,10,480.28000000000003,216.17000000000002,48.028000000000006,0.0,4.0,180.76,31,812,0.4500916132256184,0,4,5,4,champions,0.2685984645987093,train,144.11333333333337,105.40471327179804,38.708620061535335,2.5276909657505526,business-as-usual measurement
C004082,2023-05-11,referral,north,1,13.27,2025-05-02,7,197.61,79.46000000000001,28.23,0.14285714285714285,6.0,438.47,59,781,0.4021051566216285,0,3,4,3,loyal,0.42834815394887393,train,52.97333333333334,30.282303791481656,22.691029541851687,2.2820123429903285,business-as-usual measurement
C004083,2024-08-11,paid_search,north,1,45.41,2025-05-06,5,345.23,169.22,69.046,0.0,4.0,204.34,55,323,0.4901659763056513,0,3,3,4,potential loyalist,0.31870196050791677,train,191.35481424148608,130.36965979009622,60.985154451389846,2.8709460425037707,priority retention test
C004084,2024-05-17,affiliate,south,1,28.94,2024-11-07,1,67.26,30.47,67.26,0.0,0.0,0.0,235,409,0.4530181385667558,1,1,1,2,hibernating,0.5937676405444522,train,27.210678484107575,11.053858122985329,16.156820361122247,0.3819577789559547,low-cost reactivation test
C004085,2023-01-06,affiliate,north,1,26.97,2025-03-04,5,382.26,160.67,76.452,0.0,5.0,231.57,118,906,0.42031601527755974,0,2,3,4,at risk,0.42543074040564793,train,107.11333333333333,61.54402862601637,45.56930470731697,2.2819439609201475,priority retention test
C004086,2024-08-27,paid_social,west,0,36.63,2025-03-20,1,105.19,41.19,105.19,0.0,0.0,0.0,102,307,0.391577146116551,1,2,1,2,hibernating,0.4164076395456867,test,49.0053664495114,28.59915748119897,20.40620896831243,0.7807577799945118,business-as-usual measurement
C004087,2024-07-08,affiliate,east,0,24.43,2025-01-09,2,145.89,59.65,72.945,0.0,0.0,0.0,172,357,0.4088696963465625,1,2,2,3,hibernating,0.49895593867110627,train,61.02846638655462,30.577950654993206,30.450515731561417,1.2516557779366846,business-as-usual measurement
C004088,2024-02-18,referral,east,1,9.41,2025-06-03,14,740.37,331.62,52.88357142857143,0.21428571428571427,0.0,0.0,27,498,0.44791117954536247,1,4,5,5,champions,0.13565191788876027,train,243.22129518072288,210.22786001806952,32.99343516265334,22.340899045490914,loyalty / referral nurture
C004089,2023-07-29,paid_social,east,1,37.23,2024-06-26,1,32.29,13.45,32.29,0.0,0.0,0.0,369,702,0.4165376277485289,1,1,1,1,hibernating,0.7723244459274693,test,8.966666666666665,2.0414908015170248,6.92517586514964,0.05483456356478713,low-cost reactivation test
C004090,2024-03-05,paid_social,north,1,32.54,2025-01-29,8,274.86,119.89,34.3575,0.0,0.0,0.0,152,482,0.4361856945353998,1,2,4,3,loyal,0.38918629262257126,train,90.85025414937759,55.49258055316295,35.35767359621464,1.705365106120558,business-as-usual measurement
C004091,2024-02-18,paid_social,north,1,42.46,2025-03-27,6,446.69,180.53,74.44833333333334,0.0,2.0,73.36,95,498,0.4041505294499541,0,2,4,4,loyal,0.32368675235649785,train,132.4067921686747,89.54846762165461,42.85832454702009,2.1090077160069383,priority retention test
C004092,2023-05-04,paid_social,east,0,34.35,2025-06-10,17,850.38,364.53,50.02235294117647,0.058823529411764705,0.0,0.0,20,788,0.42866718408241017,1,5,5,5,champions,0.1119275984026757,train,243.02,215.81935503618175,27.20064496381825,6.28295065607516,loyalty / referral nurture
C004093,2025-01-06,affiliate,east,1,34.01,2025-06-17,1,31.34,15.35,31.34,0.0,1.0,59.7,13,175,0.48978940650925334,0,5,1,1,new/promising,0.4950429154974899,train,31.147708333333334,15.728255988934539,15.419452344398795,0.4624597468078371,business-as-usual measurement
C004094,2024-02-12,paid_social,south,1,33.19,2025-06-01,12,540.75,233.87,45.0625,0.08333333333333333,5.0,242.89,29,504,0.4324919093851133,0,4,5,4,champions,0.1915124730612703,train,169.48614583333332,137.02743489516854,32.45871093816478,4.128575923325355,loyalty / referral nurture
C004095,2023-02-10,organic,west,1,7.9,2025-01-26,4,170.41,77.85,42.6025,0.0,0.0,0.0,155,871,0.4568393873598967,1,2,3,3,at risk,0.5631091300453929,train,51.89999999999999,22.674636150644105,29.225363849355887,2.870207107676469,low-cost reactivation test
C004096,2023-12-29,affiliate,north,0,34.65,2025-05-07,3,57.34,25.880000000000003,19.113333333333333,0.3333333333333333,1.0,35.04,54,549,0.45134286710847576,0,3,2,1,potential loyalist,0.5430000445636836,train,17.253333333333334,7.8847725644612465,9.368560768872086,0.22755476376511535,business-as-usual measurement
C004097,2024-01-29,organic,south,1,8.44,2025-05-01,5,172.41,74.89,34.482,0.0,0.0,0.0,60,518,0.43437155617423584,1,3,3,3,potential loyalist,0.43668381766265124,test,52.80612451737452,29.746544467158085,23.059580050216432,3.5244720932651763,business-as-usual measurement
C004098,2023-11-30,paid_search,north,1,41.89,2025-04-15,4,223.24,95.11,55.81,0.0,2.0,185.92000000000002,76,578,0.4260437197634832,0,3,3,3,potential loyalist,0.4387245435506007,train,63.40666666666665,35.58860577526824,27.818060891398414,0.8495728282470337,business-as-usual measurement
C004099,2023-12-14,paid_search,south,1,44.67,2024-06-09,2,102.38000000000001,41.239999999999995,51.190000000000005,0.0,1.0,66.49,386,564,0.4028130494237155,0,1,2,2,hibernating,0.7053565487233979,train,27.493333333333325,8.100730620431378,19.392602712901947,0.18134610746432456,low-cost reactivation test
C004100,2024-05-09,paid_search,north,0,39.76,2025-06-07,4,232.78,93.97,58.195,0.0,2.0,76.08,23,417,0.4036858836669817,0,4,3,3,potential loyalist,0.37790661762196354,train,82.30825539568346,51.20342099673599,31.104834398947467,1.2878123993142856,business-as-usual measurement
C004101,2023-01-08,paid_social,south,0,37.62,2025-05-31,5,199.28,96.18,39.856,0.0,1.0,27.58,30,904,0.482637494981935,0,4,3,3,potential loyalist,0.4609046520724886,train,64.12,34.566793709112034,29.55320629088797,0.9188408747770345,business-as-usual measurement
C004102,2024-05-04,paid_social,north,0,35.14,2025-02-25,2,76.89,39.0,38.445,0.0,0.0,0.0,125,422,0.5072181037846274,1,2,2,2,hibernating,0.5524042786626163,test,33.7553317535545,15.10874206521492,18.64658968833958,0.4299585106777154,business-as-usual measurement
C004103,2023-10-20,paid_search,west,0,43.03,2025-05-18,12,637.33,270.85,53.11083333333334,0.0,0.0,0.0,43,619,0.4249760720505861,1,4,5,5,champions,0.19196080152796474,train,180.5666666666667,145.9049446041005,34.66172206256617,3.390772591310725,loyalty / referral nurture
C004104,2023-05-28,paid_search,east,1,38.4,2025-05-24,15,910.75,354.18,60.71666666666667,0.2,5.0,324.24,37,764,0.3888882788910239,0,4,5,5,champions,0.13014776060379082,train,236.12000000000003,205.38951076623295,30.730489233767095,5.3486851762039835,loyalty / referral nurture
C004105,2025-02-05,paid_social,east,0,36.54,2025-06-24,3,173.65,82.09,57.88333333333333,0.0,4.0,186.59,6,145,0.4727325079182263,0,5,2,3,new/promising,0.35901278648746965,train,166.57429166666668,106.77199105824018,59.8023006084265,2.9220577738981985,loyalty / referral nurture
C004106,2023-02-22,organic,east,1,2.0,2025-06-01,16,1144.82,478.87,71.55125,0.0,3.0,77.74,29,859,0.41829283206093537,0,4,5,5,champions,0.1009684819296263,train,319.24666666666667,287.0128153722399,32.23385129442676,143.50640768611996,loyalty / referral nurture
C004107,2023-03-17,affiliate,north,1,22.79,2025-04-28,7,302.52,140.47,43.21714285714285,0.0,2.0,45.6,63,836,0.4643329366653445,0,3,4,4,loyal,0.3941843627444152,train,93.64666666666668,56.732615043528,36.914051623138675,2.4893644161267225,business-as-usual measurement
C004108,2023-05-12,organic,north,0,19.84,2025-06-19,7,283.48,109.63,40.49714285714286,0.14285714285714285,0.0,0.0,11,780,0.3867292225201072,1,5,4,4,champions,0.36721585188459094,train,73.08666666666667,46.24808410526153,26.83858256140514,2.3310526262732627,business-as-usual measurement
C004109,2025-02-19,organic,north,1,10.05,2025-03-04,1,36.1,15.48,36.1,0.0,1.0,57.59,118,131,0.42880886426592796,0,2,1,1,hibernating,0.5473619907228626,test,31.411500000000004,14.218038828408803,17.193461171591203,1.414730231682468,low-cost reactivation test
C004110,2024-01-28,organic,west,1,7.62,2025-05-21,7,470.13,206.43,67.16142857142857,0.14285714285714285,3.0,213.3,40,519,0.439091315168145,0,4,4,4,champions,0.2787720879003046,test,145.27660404624277,104.77754181320583,40.49906223303694,13.750333571286854,business-as-usual measurement
C004111,2024-08-06,paid_search,north,1,38.02,2025-03-05,1,23.68,6.97,23.68,0.0,0.0,0.0,117,328,0.29434121621621623,1,2,1,1,hibernating,0.6134466978387243,test,7.7615625,3.0002576143061264,4.761304885693874,0.07891261478974555,low-cost reactivation test
C004112,2024-03-01,organic,south,0,13.87,2025-05-09,15,1066.36,460.19,71.09066666666666,0.13333333333333333,4.0,122.25999999999999,52,486,0.43155219625642377,0,3,5,5,loyal,0.09963108423244141,train,345.85266975308645,311.394993280902,34.457676472184495,22.450972839286372,loyalty / referral nurture
C004113,2023-11-16,paid_search,east,1,48.28,2025-04-10,4,85.86,43.95,21.465,0.0,0.0,0.0,81,592,0.5118798043326346,1,3,3,2,potential loyalist,0.5244968508704299,train,29.3,13.932242269496406,15.367757730503595,0.28857171229280043,business-as-usual measurement
C004114,2023-04-02,referral,south,1,7.29,2025-06-19,1,38.88,19.98,38.88,0.0,0.0,0.0,11,820,0.5138888888888888,1,5,1,1,new/promising,0.5735024941693602,test,13.32,5.680946777664123,7.639053222335877,0.7792793933695642,low-cost reactivation test
C004115,2025-02-09,paid_search,east,1,44.85,2025-05-01,1,46.63,21.52,46.63,0.0,0.0,0.0,60,141,0.4615054685824576,1,3,1,1,potential loyalist,0.4882248189175619,train,43.66766666666667,22.348028015780876,21.31963865088579,0.49828379076434504,business-as-usual measurement
C004116,2024-06-17,affiliate,south,1,25.93,2024-11-22,3,69.02,27.63,23.006666666666664,0.3333333333333333,0.0,0.0,220,378,0.40031874818893076,1,1,2,2,hibernating,0.6136366710298095,train,26.69803571428571,10.315141955536465,16.382893758749244,0.3978072485744876,low-cost reactivation test
C004117,2024-07-15,paid_search,west,1,39.25,2025-03-31,4,118.73,40.3,29.6825,0.0,0.0,0.0,91,350,0.3394255874673629,1,3,3,2,potential loyalist,0.4844418848140635,test,42.05592857142857,21.68227526668009,20.373653304748483,0.5524146564759259,business-as-usual measurement
C004118,2023-04-27,organic,north,1,7.66,2025-02-02,2,108.04,45.92,54.02,0.5,3.0,71.03999999999999,148,795,0.4250277674935209,0,2,2,2,hibernating,0.5923547318140385,train,30.613333333333333,12.479380476732901,18.133952856600434,1.6291619421322325,low-cost reactivation test
C004119,2024-03-07,referral,north,1,23.03,2024-09-14,2,69.14,34.239999999999995,34.57,0.0,0.0,0.0,289,480,0.4952270754989875,1,1,2,2,hibernating,0.668001634892895,test,26.054499999999997,8.650051403683067,17.404448596316932,0.3755992793609668,low-cost reactivation test
C004120,2024-12-01,paid_social,east,1,38.77,2025-06-01,6,316.66999999999996,143.29,52.77833333333333,0.3333333333333333,6.0,362.74,29,211,0.4524899737897496,0,4,4,4,champions,0.29737534592752746,train,248.04110189573458,174.27979341524542,73.76130848048916,4.495222940811076,priority retention test
C004121,2023-08-20,organic,north,1,2.0,2025-06-28,4,164.48,75.66,41.12,0.0,2.0,39.86,2,680,0.45999513618677046,0,5,3,3,potential loyalist,0.4404762232846907,train,50.44,28.2223792975202,22.2176207024798,14.1111896487601,business-as-usual measurement
C004122,2025-02-22,paid_search,south,1,46.43,2025-05-01,1,78.9,37.59,78.9,0.0,1.0,38.63,60,128,0.476425855513308,0,3,1,2,potential loyalist,0.41473307206414767,train,76.27637500000002,44.642039670333055,31.634335329666957,0.9614912700911707,business-as-usual measurement
